RC[CLU_1001]		737	Dist (km)
>	L[SHC1] tel	14
>	L[THC1]	95	25.00
>	L[THC1] tel	4
RC[CLU_3021]		2875	Dist (km)
>	L[CLU_3055]	2163	0.93
>	L[CLU_3055] tel	108
>	L[SHC1]	431	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_3022]		2888	Dist (km)
>	L[CLU_3055]	2172	0.94
>	L[CLU_3055] tel	108
>	L[SHC1]	433	20.00
>	L[SHC1] tel	21
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3023]		2610	Dist (km)
>	L[3118607110316]	1963	2.73
>	L[3118607110316] tel	98
>	L[SHC1]	391	20.00
>	L[SHC1] tel	19
>	L[THC1]	130	25.00
>	L[THC1] tel	6
RC[CLU_3024]		1614	Dist (km)
>	L[CLU_3060]	1214	1.27
>	L[CLU_3060] tel	60
>	L[SHC1]	242	20.00
>	L[SHC1] tel	12
>	L[THC1]	80	25.00
>	L[THC1] tel	4
RC[CLU_3025]		2075	Dist (km)
>	L[CLU_3055]	1561	1.86
>	L[CLU_3055] tel	78
>	L[SHC1]	311	20.00
>	L[SHC1] tel	15
>	L[THC1]	103	25.00
>	L[THC1] tel	5
RC[CLU_3026]		2397	Dist (km)
>	L[3118602190176]	925	1.46
>	L[CLU_3055]	878	2.22
>	L[3118602190176] tel	46
>	L[CLU_3055] tel	43
>	L[SHC1]	359	20.00
>	L[SHC1] tel	17
>	L[THC1]	119	25.00
>	L[THC1] tel	5
RC[CLU_3027]		2067	Dist (km)
>	L[3118602190591]	0	3.97
>	L[3118604696077]	969	1.49
>	L[CLU_3055]	585	2.70
>	L[3118604696077] tel	48
>	L[CLU_3055] tel	29
>	L[SHC1]	310	20.00
>	L[SHC1] tel	15
>	L[THC1]	103	25.00
>	L[THC1] tel	5
RC[CLU_3028]		1598	Dist (km)
>	L[3118602191059]	1202	0.41
>	L[3118602191059] tel	60
>	L[SHC1]	239	20.00
>	L[SHC1] tel	11
>	L[THC1]	79	25.00
>	L[THC1] tel	3
RC[CLU_3029]		2798	Dist (km)
>	L[CLU_3051]	2105	0.82
>	L[CLU_3051] tel	105
>	L[SHC1]	419	20.00
>	L[SHC1] tel	20
>	L[THC1]	139	25.00
>	L[THC1] tel	6
RC[CLU_3030]		1527	Dist (km)
>	L[CLU_3051]	1148	0.72
>	L[CLU_3051] tel	57
>	L[SHC1]	229	20.00
>	L[SHC1] tel	11
>	L[THC1]	76	25.00
>	L[THC1] tel	3
RC[CLU_3031]		1495	Dist (km)
>	L[3118602191024]	1124	0.52
>	L[CLU_3055]	0	2.76
>	L[3118602191024] tel	56
>	L[SHC1]	224	20.00
>	L[SHC1] tel	11
>	L[THC1]	74	25.00
>	L[THC1] tel	3
RC[CLU_3032]		1662	Dist (km)
>	L[3118607110316]	1250	2.55
>	L[3118607110316] tel	62
>	L[SHC1]	249	20.00
>	L[SHC1] tel	12
>	L[THC1]	83	25.00
>	L[THC1] tel	4
RC[CLU_3033]		220	Dist (km)
>	L[3118602190389]	165	0.88
>	L[3118602190389] tel	8
>	L[SHC1]	33	20.00
>	L[SHC1] tel	1
>	L[THC1]	11	25.00
>	L[THC1] tel	0
RC[CLU_3034]		2979	Dist (km)
>	L[3118602190400]	2241	1.92
>	L[3118602190400] tel	112
>	L[SHC1]	446	20.00
>	L[SHC1] tel	22
>	L[THC1]	148	25.00
>	L[THC1] tel	7
RC[CLU_3035]		2622	Dist (km)
>	L[3118602190389]	190	0.37
>	L[3118602190400]	1782	1.39
>	L[3118602190389] tel	9
>	L[3118602190400] tel	89
>	L[SHC1]	393	20.00
>	L[SHC1] tel	19
>	L[THC1]	131	25.00
>	L[THC1] tel	6
RC[CLU_3036]		2063	Dist (km)
>	L[CLU_3084]	1552	1.75
>	L[CLU_3084] tel	77
>	L[SHC1]	309	20.00
>	L[SHC1] tel	15
>	L[THC1]	103	25.00
>	L[THC1] tel	5
RC[CLU_3037]		2807	Dist (km)
>	L[3118602190389]	2217	0.00
>	L[SHC1]	421	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3038]		1768	Dist (km)
>	L[3118607110316]	1330	1.90
>	L[3118607110316] tel	66
>	L[SHC1]	265	20.00
>	L[SHC1] tel	13
>	L[THC1]	88	25.00
>	L[THC1] tel	4
RC[CLU_3039]		2450	Dist (km)
>	L[3118607110316]	1935	0.00
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_3040]		937	Dist (km)
>	L[3118607110316]	704	1.72
>	L[3118607110316] tel	35
>	L[SHC1]	140	20.00
>	L[SHC1] tel	7
>	L[THC1]	46	25.00
>	L[THC1] tel	2
RC[CLU_3041]		2270	Dist (km)
>	L[CLU_3055]	1707	0.32
>	L[CLU_3055] tel	85
>	L[SHC1]	340	20.00
>	L[SHC1] tel	17
>	L[THC1]	113	25.00
>	L[THC1] tel	5
RC[CLU_3042]		2774	Dist (km)
>	L[3118602190885]	1113	2.51
>	L[CLU_3060]	973	0.62
>	L[3118602190885] tel	55
>	L[CLU_3060] tel	48
>	L[SHC1]	416	20.00
>	L[SHC1] tel	20
>	L[THC1]	138	25.00
>	L[THC1] tel	6
RC[CLU_3043]		2033	Dist (km)
>	L[3118602190885]	1606	0.00
>	L[SHC1]	304	20.00
>	L[SHC1] tel	15
>	L[THC1]	101	25.00
>	L[THC1] tel	5
RC[CLU_3044]		2392	Dist (km)
>	L[3118604696077]	1105	0.70
>	L[3118602220261]	729	0.00
>	L[3118604696077] tel	55
>	L[SHC1]	358	20.00
>	L[SHC1] tel	17
>	L[THC1]	119	25.00
>	L[THC1] tel	5
RC[CLU_3045]		2708	Dist (km)
>	L[3118602190451]	1259	1.13
>	L[3118602190206]	515	1.57
>	L[3118602190400]	262	0.97
>	L[3118602190451] tel	62
>	L[3118602190206] tel	25
>	L[3118602190400] tel	13
>	L[SHC1]	406	20.00
>	L[SHC1] tel	20
>	L[THC1]	135	25.00
>	L[THC1] tel	6
RC[CLU_3046]		2650	Dist (km)
>	L[3118602190397]	2093	0.00
>	L[SHC1]	397	20.00
>	L[SHC1] tel	19
>	L[THC1]	132	25.00
>	L[THC1] tel	6
RC[CLU_3047]		2186	Dist (km)
>	L[CLU_3060]	1644	1.82
>	L[CLU_3060] tel	82
>	L[SHC1]	327	20.00
>	L[SHC1] tel	16
>	L[THC1]	109	25.00
>	L[THC1] tel	5
RC[CLU_3048]		2213	Dist (km)
>	L[CLU_7923]	1665	3.00
>	L[CLU_7923] tel	83
>	L[SHC1]	331	20.00
>	L[SHC1] tel	16
>	L[THC1]	110	25.00
>	L[THC1] tel	5
RC[CLU_3049]		2867	Dist (km)
>	L[3118602190885]	2157	2.48
>	L[3118602190885] tel	107
>	L[SHC1]	430	20.00
>	L[SHC1] tel	21
>	L[THC1]	143	25.00
>	L[THC1] tel	7
RC[CLU_3050]		2263	Dist (km)
>	L[3118607110316]	1317	0.46
>	L[CLU_3114]	384	4.87
>	L[3118607110316] tel	65
>	L[CLU_3114] tel	19
>	L[SHC1]	339	20.00
>	L[SHC1] tel	16
>	L[THC1]	113	25.00
>	L[THC1] tel	5
RC[CLU_3051]		2805	Dist (km)
>	L[3118602191024]	465	0.00
>	L[CLU_3051]	1750	0.00
>	L[SHC1]	420	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3052]		817	Dist (km)
>	L[CLU_3055]	614	0.46
>	L[CLU_3055] tel	30
>	L[SHC1]	122	20.00
>	L[SHC1] tel	6
>	L[THC1]	40	25.00
>	L[THC1] tel	2
RC[CLU_3053]		632	Dist (km)
>	L[3118607110316]	475	1.37
>	L[3118607110316] tel	23
>	L[SHC1]	94	20.00
>	L[SHC1] tel	4
>	L[THC1]	31	25.00
>	L[THC1] tel	1
RC[CLU_3054]		1020	Dist (km)
>	L[3118602190176]	767	0.36
>	L[3118602190176] tel	38
>	L[SHC1]	153	20.00
>	L[SHC1] tel	7
>	L[THC1]	51	25.00
>	L[THC1] tel	2
RC[CLU_3055]		2946	Dist (km)
>	L[CLU_3055]	2327	0.00
>	L[SHC1]	441	20.00
>	L[SHC1] tel	22
>	L[THC1]	147	25.00
>	L[THC1] tel	7
RC[CLU_3056]		664	Dist (km)
>	L[CLU_3060]	499	0.46
>	L[CLU_3060] tel	24
>	L[SHC1]	99	20.00
>	L[SHC1] tel	4
>	L[THC1]	33	25.00
>	L[THC1] tel	1
RC[CLU_3057]		2570	Dist (km)
>	L[CLU_3060]	1933	1.36
>	L[CLU_3060] tel	96
>	L[SHC1]	385	20.00
>	L[SHC1] tel	19
>	L[THC1]	128	25.00
>	L[THC1] tel	6
RC[CLU_3058]		2896	Dist (km)
>	L[3118604696077]	1895	1.13
>	L[3118602191059]	297	0.00
>	L[3118604696077] tel	94
>	L[SHC1]	434	20.00
>	L[SHC1] tel	21
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3059]		597	Dist (km)
>	L[3118607110316]	449	1.74
>	L[3118607110316] tel	22
>	L[SHC1]	89	20.00
>	L[SHC1] tel	4
>	L[THC1]	29	25.00
>	L[THC1] tel	1
RC[CLU_3060]		2858	Dist (km)
>	L[CLU_3060]	2257	0.00
>	L[SHC1]	428	20.00
>	L[SHC1] tel	21
>	L[THC1]	142	25.00
>	L[THC1] tel	7
RC[CLU_3061]		2991	Dist (km)
>	L[3118602191040]	2362	0.00
>	L[SHC1]	448	20.00
>	L[SHC1] tel	22
>	L[THC1]	149	25.00
>	L[THC1] tel	7
RC[CLU_3062]		2755	Dist (km)
>	L[3118602191024]	2072	1.11
>	L[3118602191024] tel	103
>	L[SHC1]	413	20.00
>	L[SHC1] tel	20
>	L[THC1]	137	25.00
>	L[THC1] tel	6
RC[CLU_3063]		1897	Dist (km)
>	L[3118602190389]	111	1.11
>	L[CLU_3051]	1315	1.04
>	L[3118602190389] tel	5
>	L[CLU_3051] tel	65
>	L[SHC1]	284	20.00
>	L[SHC1] tel	14
>	L[THC1]	94	25.00
>	L[THC1] tel	4
RC[CLU_3064]		2856	Dist (km)
>	L[3118602190478]	2148	1.17
>	L[3118602190478] tel	107
>	L[SHC1]	428	20.00
>	L[SHC1] tel	21
>	L[THC1]	142	25.00
>	L[THC1] tel	7
RC[CLU_3065]		1302	Dist (km)
>	L[3118602220261]	111	1.77
>	L[3118602190397]	867	3.11
>	L[3118602191040]	0	0.61
>	L[3118602220261] tel	5
>	L[3118602190397] tel	43
>	L[SHC1]	195	20.00
>	L[SHC1] tel	9
>	L[THC1]	65	25.00
>	L[THC1] tel	3
RC[CLU_3066]		2907	Dist (km)
>	L[3118602190451]	2296	0.00
>	L[SHC1]	436	20.00
>	L[SHC1] tel	21
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_3067]		2993	Dist (km)
>	L[3118602190877]	2251	0.53
>	L[3118602190877] tel	112
>	L[SHC1]	448	20.00
>	L[SHC1] tel	22
>	L[THC1]	149	25.00
>	L[THC1] tel	7
RC[CLU_3068]		213	Dist (km)
>	L[3118602190206]	160	0.90
>	L[3118602190206] tel	8
>	L[SHC1]	31	20.00
>	L[SHC1] tel	1
>	L[THC1]	10	25.00
>	L[THC1] tel	0
RC[CLU_3069]		1711	Dist (km)
>	L[3118602190206]	1287	0.77
>	L[3118602190206] tel	64
>	L[SHC1]	256	20.00
>	L[SHC1] tel	12
>	L[THC1]	85	25.00
>	L[THC1] tel	4
RC[CLU_3070]		2800	Dist (km)
>	L[3118602190524]	2212	0.00
>	L[SHC1]	420	20.00
>	L[SHC1] tel	21
>	L[THC1]	140	25.00
>	L[THC1] tel	7
RC[CLU_3071]		1536	Dist (km)
>	L[3118602190524]	1155	0.67
>	L[3118602190524] tel	57
>	L[SHC1]	230	20.00
>	L[SHC1] tel	11
>	L[THC1]	76	25.00
>	L[THC1] tel	3
RC[CLU_3072]		2751	Dist (km)
>	L[3118607053355]	2069	0.65
>	L[3118607053355] tel	103
>	L[SHC1]	412	20.00
>	L[SHC1] tel	20
>	L[THC1]	137	25.00
>	L[THC1] tel	6
RC[CLU_3073]		854	Dist (km)
>	L[3118602190524]	642	0.24
>	L[3118602190524] tel	32
>	L[SHC1]	128	20.00
>	L[SHC1] tel	6
>	L[THC1]	42	25.00
>	L[THC1] tel	2
RC[CLU_3074]		2882	Dist (km)
>	L[3118602190966]	1365	1.16
>	L[3118602190877]	802	0.58
>	L[3118602190966] tel	68
>	L[3118602190877] tel	40
>	L[SHC1]	432	20.00
>	L[SHC1] tel	21
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3075]		2575	Dist (km)
>	L[CLU_3084]	1937	0.62
>	L[CLU_3084] tel	96
>	L[SHC1]	386	20.00
>	L[SHC1] tel	19
>	L[THC1]	128	25.00
>	L[THC1] tel	6
RC[CLU_3076]		1944	Dist (km)
>	L[CLU_3084]	1462	1.05
>	L[CLU_3084] tel	73
>	L[SHC1]	291	20.00
>	L[SHC1] tel	14
>	L[THC1]	97	25.00
>	L[THC1] tel	4
RC[CLU_3077]		2508	Dist (km)
>	L[3118602190966]	1886	0.42
>	L[3118602190966] tel	94
>	L[SHC1]	376	20.00
>	L[SHC1] tel	18
>	L[THC1]	125	25.00
>	L[THC1] tel	6
RC[CLU_3078]		2891	Dist (km)
>	L[3118602190966]	602	0.87
>	L[3118607053355]	1536	0.87
>	L[CLU_3114]	36	4.90
>	L[3118602190966] tel	30
>	L[3118607053355] tel	76
>	L[CLU_3114] tel	1
>	L[SHC1]	433	20.00
>	L[SHC1] tel	21
>	L[THC1]	144	25.00
>	L[THC1] tel	7
RC[CLU_3079]		670	Dist (km)
>	L[3118602190206]	73	1.18
>	L[3118602190966]	430	0.53
>	L[3118602190206] tel	3
>	L[3118602190966] tel	21
>	L[SHC1]	100	20.00
>	L[SHC1] tel	5
>	L[THC1]	33	25.00
>	L[THC1] tel	1
RC[CLU_3080]		1755	Dist (km)
>	L[CLU_3114]	1320	4.31
>	L[CLU_3114] tel	66
>	L[SHC1]	263	20.00
>	L[SHC1] tel	13
>	L[THC1]	87	25.00
>	L[THC1] tel	4
RC[CLU_3081]		2123	Dist (km)
>	L[3118602190524]	0	1.14
>	L[3118607053355]	1677	0.00
>	L[SHC1]	318	20.00
>	L[SHC1] tel	15
>	L[THC1]	106	25.00
>	L[THC1] tel	5
RC[CLU_3082]		1945	Dist (km)
>	L[3118607053355]	1463	0.44
>	L[3118607053355] tel	73
>	L[SHC1]	291	20.00
>	L[SHC1] tel	14
>	L[THC1]	97	25.00
>	L[THC1] tel	4
RC[CLU_3083]		2852	Dist (km)
>	L[3118602190206]	2253	0.00
>	L[SHC1]	427	20.00
>	L[SHC1] tel	21
>	L[THC1]	142	25.00
>	L[THC1] tel	7
RC[CLU_3084]		1452	Dist (km)
>	L[CLU_3084]	1147	0.00
>	L[SHC1]	217	20.00
>	L[SHC1] tel	10
>	L[THC1]	72	25.00
>	L[THC1] tel	3
RC[CLU_3085]		2779	Dist (km)
>	L[3118602190826]	2195	0.00
>	L[SHC1]	416	20.00
>	L[SHC1] tel	20
>	L[THC1]	138	25.00
>	L[THC1] tel	6
RC[CLU_3086]		2789	Dist (km)
>	L[3118602190826]	2098	1.67
>	L[3118602190826] tel	104
>	L[SHC1]	418	20.00
>	L[SHC1] tel	20
>	L[THC1]	139	25.00
>	L[THC1] tel	6
RC[CLU_3087]		1869	Dist (km)
>	L[3118602190834]	1406	0.54
>	L[3118602190834] tel	70
>	L[SHC1]	280	20.00
>	L[SHC1] tel	14
>	L[THC1]	93	25.00
>	L[THC1] tel	4
RC[CLU_3088]		2901	Dist (km)
>	L[3118602190729]	2182	0.51
>	L[3118602190729] tel	109
>	L[SHC1]	435	20.00
>	L[SHC1] tel	21
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_3089]		2155	Dist (km)
>	L[3118602190648]	1621	0.53
>	L[3118602190648] tel	81
>	L[SHC1]	323	20.00
>	L[SHC1] tel	16
>	L[THC1]	107	25.00
>	L[THC1] tel	5
RC[CLU_3090]		2663	Dist (km)
>	L[3118602190729]	977	0.51
>	L[3118602190656]	78	0.51
>	L[3118602190834]	699	0.00
>	L[3118602190648]	281	1.09
>	L[3118602190729] tel	48
>	L[3118602190656] tel	3
>	L[3118602190648] tel	14
>	L[SHC1]	399	20.00
>	L[SHC1] tel	19
>	L[THC1]	133	25.00
>	L[THC1] tel	6
RC[CLU_3091]		568	Dist (km)
>	L[3118602190729]	427	0.43
>	L[3118602190729] tel	21
>	L[SHC1]	85	20.00
>	L[SHC1] tel	4
>	L[THC1]	28	25.00
>	L[THC1] tel	1
RC[CLU_3092]		787	Dist (km)
>	L[3118602190656]	116	0.28
>	L[3118602190834]	475	0.47
>	L[3118602190656] tel	5
>	L[3118602190834] tel	23
>	L[SHC1]	118	20.00
>	L[SHC1] tel	5
>	L[THC1]	39	25.00
>	L[THC1] tel	1
RC[CLU_3093]		2486	Dist (km)
>	L[3118602190656]	1963	0.00
>	L[SHC1]	372	20.00
>	L[SHC1] tel	18
>	L[THC1]	124	25.00
>	L[THC1] tel	6
RC[CLU_3094]		1292	Dist (km)
>	L[3118602190729]	132	0.40
>	L[3118602190648]	839	0.54
>	L[3118602190729] tel	6
>	L[3118602190648] tel	41
>	L[SHC1]	193	20.00
>	L[SHC1] tel	9
>	L[THC1]	64	25.00
>	L[THC1] tel	3
RC[CLU_3095]		2448	Dist (km)
>	L[3118602190729]	566	0.21
>	L[3118602190656]	1275	0.21
>	L[3118602190729] tel	28
>	L[3118602190656] tel	63
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_3096]		1841	Dist (km)
>	L[3118602190796]	1454	0.00
>	L[SHC1]	276	20.00
>	L[SHC1] tel	13
>	L[THC1]	92	25.00
>	L[THC1] tel	4
RC[CLU_3097]		824	Dist (km)
>	L[3118602190796]	619	0.29
>	L[3118602190796] tel	30
>	L[SHC1]	123	20.00
>	L[SHC1] tel	6
>	L[THC1]	41	25.00
>	L[THC1] tel	2
RC[CLU_3098]		4104	Dist (km)
>	L[3118602190656]	944	1.09
>	L[CLU_3098]	2250	0.00
>	L[3118602190656] tel	47
>	L[SHC1]	615	20.00
>	L[SHC1] tel	30
>	L[THC1]	205	25.00
>	L[THC1] tel	10
RC[CLU_3099]		2168	Dist (km)
>	L[3118602190710]	618	0.40
>	L[3118602190796]	1012	0.82
>	L[3118602190710] tel	30
>	L[3118602190796] tel	50
>	L[SHC1]	325	20.00
>	L[SHC1] tel	16
>	L[THC1]	108	25.00
>	L[THC1] tel	5
RC[CLU_3100]		1569	Dist (km)
>	L[3118602190796]	935	1.08
>	L[3118602190648]	245	1.36
>	L[3118602190796] tel	46
>	L[3118602190648] tel	12
>	L[SHC1]	235	20.00
>	L[SHC1] tel	11
>	L[THC1]	78	25.00
>	L[THC1] tel	3
RC[CLU_3101]		2561	Dist (km)
>	L[3118602190818]	2023	0.00
>	L[SHC1]	384	20.00
>	L[SHC1] tel	19
>	L[THC1]	128	25.00
>	L[THC1] tel	6
RC[CLU_3102]		520	Dist (km)
>	L[3118602190648]	391	0.56
>	L[3118602190648] tel	19
>	L[SHC1]	78	20.00
>	L[SHC1] tel	3
>	L[THC1]	26	25.00
>	L[THC1] tel	1
RC[CLU_3103]		2669	Dist (km)
>	L[3118602190818]	2008	0.73
>	L[3118602190818] tel	100
>	L[SHC1]	400	20.00
>	L[SHC1] tel	20
>	L[THC1]	133	25.00
>	L[THC1] tel	6
RC[CLU_3104]		2820	Dist (km)
>	L[3118602190710]	2227	0.00
>	L[SHC1]	423	20.00
>	L[SHC1] tel	21
>	L[THC1]	141	25.00
>	L[THC1] tel	7
RC[CLU_3105]		1407	Dist (km)
>	L[3118602190834]	1058	1.36
>	L[3118602190834] tel	52
>	L[SHC1]	211	20.00
>	L[SHC1] tel	10
>	L[THC1]	70	25.00
>	L[THC1] tel	3
RC[CLU_3106]		447	Dist (km)
>	L[3118602190826]	336	4.14
>	L[3118602190826] tel	16
>	L[SHC1]	67	20.00
>	L[SHC1] tel	3
>	L[THC1]	22	25.00
>	L[THC1] tel	1
RC[CLU_3107]		2203	Dist (km)
>	L[3118602190818]	1359	4.96
>	L[CLU_3114]	298	3.02
>	L[3118602190818] tel	67
>	L[CLU_3114] tel	14
>	L[SHC1]	330	20.00
>	L[SHC1] tel	16
>	L[THC1]	110	25.00
>	L[THC1] tel	5
RC[CLU_3108]		1037	Dist (km)
>	L[CLU_7923]	780	2.54
>	L[CLU_7923] tel	39
>	L[SHC1]	155	20.00
>	L[SHC1] tel	7
>	L[THC1]	51	25.00
>	L[THC1] tel	2
RC[CLU_3109]		2269	Dist (km)
>	L[CLU_3114]	1707	3.93
>	L[CLU_3114] tel	85
>	L[SHC1]	340	20.00
>	L[SHC1] tel	17
>	L[THC1]	113	25.00
>	L[THC1] tel	5
RC[CLU_3110]		1075	Dist (km)
>	L[3118602190710]	808	1.07
>	L[3118602190710] tel	40
>	L[SHC1]	161	20.00
>	L[SHC1] tel	8
>	L[THC1]	53	25.00
>	L[THC1] tel	2
RC[CLU_3111]		1235	Dist (km)
>	L[3118602190818]	929	3.00
>	L[3118602190818] tel	46
>	L[SHC1]	185	20.00
>	L[SHC1] tel	9
>	L[THC1]	61	25.00
>	L[THC1] tel	3
RC[CLU_3112]		760	Dist (km)
>	L[3118602190826]	455	4.37
>	L[3118602190818]	116	4.03
>	L[3118602190826] tel	22
>	L[3118602190818] tel	5
>	L[SHC1]	114	20.00
>	L[SHC1] tel	5
>	L[THC1]	38	25.00
>	L[THC1] tel	1
RC[CLU_3113]		226	Dist (km)
>	L[3118602190818]	2	3.75
>	L[CLU_7923]	167	1.65
>	L[3118602190818] tel	0
>	L[CLU_7923] tel	8
>	L[SHC1]	33	20.00
>	L[SHC1] tel	1
>	L[THC1]	11	25.00
>	L[THC1] tel	0
RC[CLU_3114]		1276	Dist (km)
>	L[CLU_3114]	1008	0.00
>	L[SHC1]	191	20.00
>	L[SHC1] tel	9
>	L[THC1]	63	25.00
>	L[THC1] tel	3
RC[CLU_3115]		45	Dist (km)
>	L[3118602190818]	33	1.52
>	L[3118602190818] tel	1
>	L[SHC1]	6	20.00
>	L[SHC1] tel	0
>	L[THC1]	2	25.00
>	L[THC1] tel	0
RC[CLU_3116]		228	Dist (km)
>	L[CLU_3121]	171	0.83
>	L[CLU_3121] tel	8
>	L[SHC1]	34	20.00
>	L[SHC1] tel	1
>	L[THC1]	11	25.00
>	L[THC1] tel	0
RC[CLU_3117]		1504	Dist (km)
>	L[CLU_3121]	1131	1.21
>	L[CLU_3121] tel	56
>	L[SHC1]	225	20.00
>	L[SHC1] tel	11
>	L[THC1]	75	25.00
>	L[THC1] tel	3
RC[CLU_3118]		2906	Dist (km)
>	L[CLU_3121]	2186	1.17
>	L[CLU_3121] tel	109
>	L[SHC1]	435	20.00
>	L[SHC1] tel	21
>	L[THC1]	145	25.00
>	L[THC1] tel	7
RC[CLU_3119]		696	Dist (km)
>	L[CLU_3121]	523	1.46
>	L[CLU_3121] tel	26
>	L[SHC1]	104	20.00
>	L[SHC1] tel	5
>	L[THC1]	34	25.00
>	L[THC1] tel	1
RC[CLU_3120]		1297	Dist (km)
>	L[CLU_3128]	975	0.66
>	L[CLU_3128] tel	48
>	L[SHC1]	194	20.00
>	L[SHC1] tel	9
>	L[THC1]	64	25.00
>	L[THC1] tel	3
RC[CLU_3121]		1675	Dist (km)
>	L[CLU_3121]	1323	0.00
>	L[SHC1]	251	20.00
>	L[SHC1] tel	12
>	L[THC1]	83	25.00
>	L[THC1] tel	4
RC[CLU_3122]		2108	Dist (km)
>	L[CLU_3121]	1586	0.24
>	L[CLU_3121] tel	79
>	L[SHC1]	316	20.00
>	L[SHC1] tel	15
>	L[THC1]	105	25.00
>	L[THC1] tel	5
RC[CLU_3123]		1116	Dist (km)
>	L[CLU_3121]	441	2.04
>	L[CLU_3128]	398	1.71
>	L[CLU_3121] tel	22
>	L[CLU_3128] tel	19
>	L[SHC1]	167	20.00
>	L[SHC1] tel	8
>	L[THC1]	55	25.00
>	L[THC1] tel	2
RC[CLU_3124]		484	Dist (km)
>	L[CLU_3128]	364	0.47
>	L[CLU_3128] tel	18
>	L[SHC1]	72	20.00
>	L[SHC1] tel	3
>	L[THC1]	24	25.00
>	L[THC1] tel	1
RC[CLU_3125]		1181	Dist (km)
>	L[CLU_3128]	888	0.68
>	L[CLU_3128] tel	44
>	L[SHC1]	177	20.00
>	L[SHC1] tel	8
>	L[THC1]	59	25.00
>	L[THC1] tel	2
RC[CLU_3126]		151	Dist (km)
>	L[CLU_3128]	113	0.71
>	L[CLU_3128] tel	5
>	L[SHC1]	22	20.00
>	L[SHC1] tel	1
>	L[THC1]	7	25.00
>	L[THC1] tel	0
RC[CLU_3127]		2951	Dist (km)
>	L[CLU_3128]	2220	0.50
>	L[CLU_3128] tel	111
>	L[SHC1]	442	20.00
>	L[SHC1] tel	22
>	L[THC1]	147	25.00
>	L[THC1] tel	7
RC[CLU_3128]		2926	Dist (km)
>	L[CLU_3128]	2311	0.00
>	L[SHC1]	438	20.00
>	L[SHC1] tel	21
>	L[THC1]	146	25.00
>	L[THC1] tel	7
RC[CLU_3129]		515	Dist (km)
>	L[CLU_3128]	387	0.92
>	L[CLU_3128] tel	19
>	L[SHC1]	77	20.00
>	L[SHC1] tel	3
>	L[THC1]	25	25.00
>	L[THC1] tel	1
RC[CLU_3130]		312	Dist (km)
>	L[CLU_3128]	234	0.30
>	L[CLU_3128] tel	11
>	L[SHC1]	46	20.00
>	L[SHC1] tel	2
>	L[THC1]	15	25.00
>	L[THC1] tel	0
RC[CLU_3131]		647	Dist (km)
>	L[3118602190192]	486	0.32
>	L[3118602190192] tel	24
>	L[SHC1]	97	20.00
>	L[SHC1] tel	4
>	L[THC1]	32	25.00
>	L[THC1] tel	1
RC[CLU_3132]		2978	Dist (km)
>	L[3118602190192]	2352	0.00
>	L[SHC1]	446	20.00
>	L[SHC1] tel	22
>	L[THC1]	148	25.00
>	L[THC1] tel	7
RC[CLU_3133]		2640	Dist (km)
>	L[3118602190214]	1986	0.45
>	L[3118602190214] tel	99
>	L[SHC1]	396	20.00
>	L[SHC1] tel	19
>	L[THC1]	132	25.00
>	L[THC1] tel	6
RC[CLU_3134]		2448	Dist (km)
>	L[3118602190214]	158	0.53
>	L[CLU_3143]	1683	0.93
>	L[3118602190214] tel	7
>	L[CLU_3143] tel	84
>	L[SHC1]	367	20.00
>	L[SHC1] tel	18
>	L[THC1]	122	25.00
>	L[THC1] tel	6
RC[CLU_3135]		2847	Dist (km)
>	L[3118602190214]	2249	0.00
>	L[SHC1]	427	20.00
>	L[SHC1] tel	21
>	L[THC1]	142	25.00
>	L[THC1] tel	7
RC[CLU_3136]		1603	Dist (km)
>	L[3118602190192]	1206	0.43
>	L[3118602190192] tel	60
>	L[SHC1]	240	20.00
>	L[SHC1] tel	12
>	L[THC1]	80	25.00
>	L[THC1] tel	4
RC[CLU_3137]		2315	Dist (km)
>	L[3118602190214]	1308	0.58
>	L[CLU_3141]	433	0.62
>	L[3118602190214] tel	65
>	L[CLU_3141] tel	21
>	L[SHC1]	347	20.00
>	L[SHC1] tel	17
>	L[THC1]	115	25.00
>	L[THC1] tel	5
RC[CLU_3138]		2180	Dist (km)
>	L[3118602190192]	1640	0.49
>	L[3118602190192] tel	82
>	L[SHC1]	327	20.00
>	L[SHC1] tel	16
>	L[THC1]	109	25.00
>	L[THC1] tel	5
RC[CLU_3139]		2836	Dist (km)
>	L[CLU_3141]	2133	0.85
